Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation
45,1,6,3,3,4,2,0,3,1,1,22441,Self Enquiry,Large Business,Male,Standard,Married,Senior Manager
39,3,9,3,5,3,5,0,5,1,2,23927,Company Invited,Salaried,Male,Deluxe,Married,Manager
38,1,14,2,4,4,2,1,1,1,0,17133,Company Invited,Small Business,Female,Deluxe,Married,Manager
33,3,16,2,1,3,1,1,4,1,1,23380,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
34,1,8,2,4,3,2,0,4,0,0,24547,Company Invited,Salaried,Male,Deluxe,Divorced,Manager
35,3,9,3,4,3,3,0,5,0,1,24952,Self Enquiry,Salaried,Male,Deluxe,Unmarried,Manager
32,3,14,4,4,5,4,0,1,1,3,28315,Company Invited,Small Business,Female,Standard,Married,Senior Manager
38,3,15,3,4,4,1,0,4,0,2,17899,Self Enquiry,Small Business,Male,Basic,Married,Executive
35,1,31,3,3,4,2,1,3,1,1,17022,Company Invited,Salaried,Female,Basic,Married,Executive
38,1,7,3,5,5,4,0,4,0,2,22598,Self Enquiry,Small Business,Female,Basic,Married,Executive
39,1,7,3,4,3,6,1,2,0,2,26539,Self Enquiry,Salaried,Fe Male,Standard,Unmarried,Senior Manager
40,1,13,3,5,5,6,0,4,1,1,28669,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
41,3,15,2,5,3,1,0,5,1,1,21151,Company Invited,Salaried,Male,Super Deluxe,Married,AVP
35,3,26,4,3,3,2,1,2,1,3,23982,Company Invited,Small Business,Male,Deluxe,Unmarried,Manager
37,1,13,3,2,3,5,0,1,0,1,21716,Self Enquiry,Salaried,Female,Basic,Married,Executive
34,1,17,3,6,3,2,0,5,0,1,22086,Self Enquiry,Small Business,Male,Basic,Married,Executive
39,3,10,3,4,3,2,1,3,1,1,25539,Self Enquiry,Salaried,Male,Deluxe,Unmarried,Manager
54,3,9,3,4,3,8,0,3,1,1,33530,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
33,3,14,4,4,3,6,0,5,1,2,27882,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
34,3,17,3,5,3,5,0,3,1,2,23360,Company Invited,Small Business,Male,Deluxe,Unmarried,Manager
31,1,35,4,4,3,3,0,3,0,3,24453,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
35,1,17,3,4,4,3,0,1,1,2,20686,Self Enquiry,Salaried,Male,Basic,Married,Executive
35,3,16,3,4,3,6,0,3,1,2,23168,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
49,1,16,2,3,5,1,1,3,0,1,33665,Company Invited,Salaried,Female,King,Single,VP
38,1,10,3,4,4,5,0,4,1,1,22785,Self Enquiry,Salaried,Female,Deluxe,Unmarried,Manager
32,3,13,3,4,3,2,0,3,1,0,20484,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
35,3,5,3,3,5,2,0,4,0,0,24069,Company Invited,Salaried,Male,Standard,Married,Senior Manager
32,1,7,4,4,5,3,0,5,1,1,22826,Company Invited,Salaried,Female,Deluxe,Married,Manager
37,1,22,3,4,3,2,0,4,0,1,23512,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
36,1,24,3,3,3,3,0,3,0,1,22779,Company Invited,Salaried,Male,Deluxe,Unmarried,Manager
30,3,18,2,3,3,1,0,1,1,1,21577,Self Enquiry,Large Business,Female,Deluxe,Unmarried,Manager
40,1,7,3,3,3,2,0,3,1,1,28291,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
31,3,29,4,4,5,2,0,1,1,2,27090,Company Invited,Salaried,Female,Standard,Married,Senior Manager
28,1,14,3,5,5,2,0,3,1,1,25489,Self Enquiry,Small Business,Fe Male,Deluxe,Unmarried,Manager
46,1,13,1,3,3,3,0,5,0,0,20258,Company Invited,Small Business,Female,Deluxe,Divorced,Manager
32,3,27,3,4,3,3,0,1,1,2,25610,Company Invited,Small Business,Female,Deluxe,Married,Manager
30,1,11,2,3,5,6,0,5,0,1,18204,Self Enquiry,Large Business,Female,Basic,Married,Executive
37,3,17,3,4,3,3,0,1,1,2,28658,Company Invited,Small Business,Male,Standard,Single,Senior Manager
41,2,10,2,5,4,7,0,5,0,1,21430,Company Invited,Salaried,Male,Deluxe,Married,Manager
34,3,8,2,3,3,2,0,5,0,1,21274,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
39,1,30,3,5,3,2,0,3,1,1,28204,Company Invited,Salaried,Male,Standard,Unmarried,Senior Manager
40,1,22,2,3,3,7,1,4,1,0,22945,Self Enquiry,Salaried,Female,Standard,Unmarried,Senior Manager
27,1,10,3,2,3,3,0,5,1,2,23098,Self Enquiry,Small Business,Male,Basic,Married,Executive
34,1,6,3,1,3,3,0,1,1,1,18280,Self Enquiry,Salaried,Female,Basic,Single,Executive
48,3,9,3,4,3,2,1,2,1,1,23215,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
38,3,13,2,1,5,2,1,3,1,1,20605,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
32,1,12,2,3,3,4,0,1,0,1,18038,Self Enquiry,Salaried,Male,Basic,Single,Executive
24,3,6,3,3,4,2,1,4,0,0,18202,Self Enquiry,Large Business,Female,Basic,Single,Executive
46,3,16,3,4,3,3,1,2,1,1,24071,Self Enquiry,Small Business,Female,Standard,Divorced,Senior Manager
47,1,35,2,3,4,2,1,3,1,0,26849,Company Invited,Salaried,Male,Standard,Married,Senior Manager
46,1,15,4,4,3,2,0,3,1,1,22375,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
46,3,9,2,3,3,4,0,2,1,0,32465,Self Enquiry,Small Business,Male,Super Deluxe,Divorced,AVP
56,3,7,4,4,3,5,0,2,0,2,28917,Self Enquiry,Salaried,Male,Standard,Divorced,Senior Manager
38,3,11,3,4,3,6,0,4,1,1,20855,Company Invited,Small Business,Male,Basic,Married,Executive
41,1,8,2,5,3,5,1,3,0,1,17778,Self Enquiry,Salaried,Female,Basic,Married,Executive
28,1,18,3,3,3,2,1,4,1,0,17515,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
35,3,9,3,4,3,3,0,5,0,2,24952,Self Enquiry,Salaried,Male,Deluxe,Unmarried,Manager
44,1,17,3,5,3,3,0,3,0,1,23935,Company Invited,Salaried,Female,Deluxe,Married,Manager
27,1,31,4,6,3,3,1,3,0,2,21018,Self Enquiry,Large Business,Male,Basic,Single,Executive
57,1,21,4,4,4,2,1,5,1,2,23641,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
31,1,16,4,4,3,2,1,3,1,3,23373,Company Invited,Small Business,Female,Deluxe,Unmarried,Manager
43,1,8,3,1,3,2,0,1,1,2,17645,Self Enquiry,Small Business,Female,Basic,Married,Executive
42,1,14,3,4,3,8,0,3,1,1,23681,Self Enquiry,Small Business,Fe Male,Deluxe,Unmarried,Manager
45,1,27,3,4,4,3,0,5,1,2,22098,Self Enquiry,Salaried,Male,Basic,Unmarried,Executive
20,2,9,3,5,3,3,0,3,1,2,21242,Self Enquiry,Large Business,Male,Basic,Single,Executive
32,1,7,3,6,5,3,0,1,1,2,23681,Company Invited,Salaried,Male,Deluxe,Married,Manager
42,1,25,2,1,3,7,1,3,0,0,17759,Company Invited,Small Business,Male,Basic,Married,Executive
33,1,23,4,6,5,3,1,4,0,1,22597,Company Invited,Salaried,Female,Basic,Unmarried,Executive
25,1,24,4,5,4,3,0,3,1,2,20805,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
28,1,12,3,5,3,3,1,3,0,1,31486,Self Enquiry,Large Business,Male,Standard,Married,Senior Manager
40,1,8,2,3,3,1,0,5,1,0,34436,Self Enquiry,Small Business,Male,King,Married,VP
31,1,10,3,4,5,7,1,4,1,2,21335,Self Enquiry,Large Business,Female,Basic,Unmarried,Executive
42,2,16,2,3,5,1,0,3,0,1,31799,Self Enquiry,Salaried,Female,Super Deluxe,Divorced,AVP
51,3,15,3,4,3,5,1,5,0,1,25474,Company Invited,Large Business,Male,Deluxe,Married,Manager
36,1,9,1,3,4,5,0,4,1,0,17088,Company Invited,Small Business,Male,Basic,Single,Executive
35,1,24,2,3,3,3,0,3,0,0,24362,Company Invited,Salaried,Male,Standard,Unmarried,Senior Manager
39,1,6,2,3,3,2,1,3,0,1,34197,Company Invited,Salaried,Male,King,Married,VP
40,3,14,4,4,3,3,1,1,1,3,23212,Self Enquiry,Salaried,Male,Basic,Married,Executive
25,1,16,4,2,3,3,0,1,0,1,23079,Self Enquiry,Small Business,Male,Basic,Married,Executive
29,1,13,2,3,3,2,1,3,0,0,21623,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
45,1,30,4,4,4,6,0,3,0,2,20720,Company Invited,Small Business,Male,Deluxe,Married,Manager
46,1,17,4,4,3,5,0,5,1,1,21332,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
52,1,11,3,4,3,2,1,1,0,1,21139,Self Enquiry,Salaried,Male,Basic,Married,Executive
25,1,11,3,5,3,2,0,3,0,2,21840,Company Invited,Salaried,Male,Basic,Married,Executive
46,1,15,4,4,3,2,0,3,1,1,22375,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
35,3,17,3,4,3,3,1,1,0,2,20898,Self Enquiry,Salaried,Female,Basic,Married,Executive
37,1,13,3,4,3,2,0,5,1,2,21888,Self Enquiry,Salaried,Male,Basic,Married,Executive
36,1,7,3,2,3,5,0,3,1,2,21184,Self Enquiry,Salaried,Female,Basic,Single,Executive
20,3,15,2,3,3,2,1,4,0,0,17323,Company Invited,Small Business,Female,Basic,Single,Executive
37,1,9,2,3,3,2,0,2,1,0,24434,Self Enquiry,Salaried,Male,Standard,Divorced,Senior Manager
40,3,27,3,4,3,4,0,3,1,1,22805,Company Invited,Salaried,Male,Deluxe,Married,Manager
46,3,32,3,4,4,1,0,4,1,2,22991,Company Invited,Salaried,Male,Deluxe,Unmarried,Manager
35,3,11,4,4,3,2,0,2,1,1,25216,Company Invited,Small Business,Female,Deluxe,Divorced,Manager
50,1,26,2,3,3,3,1,4,1,1,26245,Company Invited,Small Business,Male,Super Deluxe,Married,AVP
42,1,26,3,4,5,4,0,1,0,1,21750,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
36,3,6,2,3,3,2,1,3,1,1,21201,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
46,1,21,2,3,4,6,0,3,1,1,34081,Self Enquiry,Salaried,Male,King,Married,VP
27,3,35,4,4,4,3,0,3,1,1,24950,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
57,3,35,2,4,3,4,0,3,0,0,29118,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
43,3,19,3,4,5,2,1,5,1,2,32436,Company Invited,Salaried,Male,Super Deluxe,Single,AVP
23,1,13,4,4,3,2,0,1,1,2,21451,Self Enquiry,Small Business,Male,Basic,Married,Executive
25,3,24,3,1,3,3,0,1,0,0,21232,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
25,3,17,4,4,3,3,1,2,0,3,22938,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
29,1,6,2,3,3,1,0,1,0,0,17058,Self Enquiry,Large Business,Male,Basic,Single,Executive
37,1,15,4,3,5,2,0,3,0,1,30391,Company Invited,Salaried,Female,Standard,Divorced,Senior Manager
57,1,15,4,4,5,6,1,4,1,2,22935,Self Enquiry,Salaried,Female,Basic,Married,Executive
29,1,29,2,3,3,1,0,3,1,0,17201,Self Enquiry,Salaried,Male,Basic,Single,Executive
31,1,25,4,4,3,3,0,1,1,3,21310,Self Enquiry,Salaried,Female,Basic,Unmarried,Executive
27,1,14,3,5,5,2,1,4,1,2,21553,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
29,3,29,2,4,5,2,0,3,0,0,22336,Self Enquiry,Salaried,Female,Standard,Divorced,Senior Manager
39,3,11,2,3,3,4,0,1,0,0,17086,Self Enquiry,Large Business,Male,Deluxe,Married,Manager
36,3,17,3,3,3,1,0,5,0,2,24738,Company Invited,Large Business,Female,Standard,Married,Senior Manager
55,3,9,3,5,3,8,0,5,1,2,29364,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
50,1,7,3,4,3,6,0,3,1,1,34057,Self Enquiry,Salaried,Male,Super Deluxe,Single,AVP
28,1,22,4,5,5,2,0,4,1,1,23452,Company Invited,Salaried,Female,Basic,Married,Executive
35,1,7,3,4,3,3,0,3,1,2,21369,Self Enquiry,Salaried,Male,Basic,Married,Executive
20,1,16,3,4,5,3,0,3,0,1,21230,Self Enquiry,Salaried,Male,Basic,Single,Executive
33,1,7,4,5,4,8,0,3,1,1,21010,Company Invited,Salaried,Female,Basic,Divorced,Executive
50,1,6,3,3,4,4,1,2,0,2,33172,Company Invited,Salaried,Female,King,Divorced,VP
34,3,23,4,4,5,4,1,5,0,1,27242,Self Enquiry,Salaried,Fe Male,Standard,Unmarried,Senior Manager
28,1,8,3,4,4,1,0,1,0,2,18201,Self Enquiry,Salaried,Male,Basic,Married,Executive
48,3,13,3,3,3,3,1,4,1,1,17655,Company Invited,Small Business,Female,Basic,Married,Executive
35,1,33,2,3,3,3,0,5,0,1,21883,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
29,1,6,3,4,5,7,0,3,0,2,17362,Self Enquiry,Large Business,Male,Basic,Single,Executive
31,3,29,4,4,5,2,0,2,1,1,27090,Company Invited,Salaried,Female,Standard,Divorced,Senior Manager
28,3,9,3,6,3,5,0,4,1,2,23749,Company Invited,Salaried,Male,Deluxe,Unmarried,Manager
45,1,17,3,4,3,4,1,3,0,2,25143,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
38,2,16,3,3,3,4,0,3,0,2,21077,Company Invited,Salaried,Male,Deluxe,Married,Manager
35,1,17,3,4,4,3,0,2,1,1,20686,Self Enquiry,Salaried,Male,Basic,Married,Executive
36,1,32,3,4,3,3,1,3,0,2,29066,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
21,3,6,2,4,4,2,1,5,1,1,17174,Company Invited,Large Business,Female,Basic,Single,Executive
35,1,15,3,4,5,5,0,5,1,2,23799,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
35,1,10,3,5,3,5,0,2,1,1,21657,Company Invited,Salaried,Male,Basic,Divorced,Executive
35,1,15,3,4,4,1,0,2,1,2,21540,Self Enquiry,Salaried,Male,Deluxe,Unmarried,Manager
30,1,22,3,4,3,3,0,3,1,2,21018,Self Enquiry,Salaried,Male,Basic,Single,Executive
39,1,9,4,4,3,8,1,4,0,3,21735,Self Enquiry,Small Business,Male,Basic,Married,Executive
53,3,8,2,4,4,3,0,2,0,1,22525,Company Invited,Small Business,Female,Standard,Divorced,Senior Manager
52,3,9,3,4,4,4,0,4,0,1,29274,Company Invited,Small Business,Male,Standard,Divorced,Senior Manager
33,1,23,4,6,5,3,1,4,1,3,22597,Company Invited,Salaried,Female,Basic,Unmarried,Executive
25,1,8,3,1,3,2,0,1,0,1,20206,Company Invited,Salaried,Male,Deluxe,Married,Manager
28,3,7,4,4,4,2,1,2,0,3,25027,Company Invited,Small Business,Male,Deluxe,Divorced,Manager
36,1,9,3,5,4,4,0,4,1,1,28952,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
31,1,16,2,3,3,5,0,1,1,1,26031,Company Invited,Small Business,Female,Standard,Married,Senior Manager
38,3,6,2,4,5,5,0,3,0,1,17858,Self Enquiry,Salaried,Male,Basic,Single,Executive
39,1,10,3,4,3,5,0,3,1,1,21499,Company Invited,Salaried,Male,Basic,Married,Executive
36,1,14,4,5,3,3,0,3,1,1,21368,Self Enquiry,Salaried,Male,Basic,Married,Executive
36,1,6,2,3,4,1,0,5,1,1,20228,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
41,3,33,4,4,5,3,0,2,1,2,27074,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
30,3,22,3,3,3,1,0,3,0,2,20301,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
28,1,7,3,4,4,3,0,3,0,1,22494,Self Enquiry,Small Business,Male,Basic,Married,Executive
36,1,21,3,5,4,3,1,5,1,2,22421,Self Enquiry,Salaried,Male,Basic,Married,Executive
49,1,11,4,5,3,2,0,5,1,1,29677,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
52,1,7,2,5,5,5,0,1,1,1,26162,Company Invited,Small Business,Fe Male,Standard,Unmarried,Senior Manager
31,3,12,3,4,3,4,0,4,1,2,28097,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
27,1,15,4,3,4,2,0,3,0,1,17279,Self Enquiry,Small Business,Female,Basic,Single,Executive
35,3,33,2,3,3,2,1,5,0,0,20813,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
32,3,20,3,4,5,4,0,1,0,2,22911,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
28,1,11,3,2,4,3,1,4,1,1,24820,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
34,2,29,2,3,5,1,1,3,1,0,24950,Company Invited,Salaried,Female,Standard,Married,Senior Manager
52,1,9,2,4,3,3,1,1,1,0,22969,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
21,1,21,3,3,3,2,0,3,1,1,16232,Self Enquiry,Salaried,Male,Basic,Single,Executive
55,3,8,2,3,3,5,0,1,1,0,20160,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
53,1,29,3,3,3,7,0,5,1,1,29275,Self Enquiry,Salaried,Female,Super Deluxe,Single,AVP
27,1,9,2,3,3,2,0,2,1,0,16706,Company Invited,Small Business,Male,Basic,Divorced,Executive
36,1,10,3,3,4,1,0,3,1,1,20131,Company Invited,Salaried,Female,Deluxe,Married,Manager
31,1,8,2,3,3,1,1,4,1,1,17695,Self Enquiry,Salaried,Male,Basic,Married,Executive
22,3,12,3,4,5,3,1,1,1,1,21058,Self Enquiry,Small Business,Male,Basic,Single,Executive
29,3,33,3,5,5,3,0,4,1,1,23402,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
32,3,12,3,4,4,3,0,3,0,2,21467,Company Invited,Small Business,Female,Basic,Married,Executive
21,1,11,3,4,5,3,0,3,1,2,21651,Self Enquiry,Large Business,Male,Basic,Unmarried,Executive
48,3,9,4,5,3,3,1,2,1,1,21972,Self Enquiry,Salaried,Female,Basic,Unmarried,Executive
26,3,11,4,5,3,3,1,1,0,3,23165,Self Enquiry,Salaried,Female,Deluxe,Unmarried,Manager
26,1,27,2,3,3,2,0,5,1,0,17377,Self Enquiry,Small Business,Male,Basic,Married,Executive
20,1,17,3,4,5,2,1,3,0,1,17600,Self Enquiry,Small Business,Female,Basic,Single,Executive
46,3,9,3,6,3,2,0,5,0,1,25310,Self Enquiry,Large Business,Male,Deluxe,Unmarried,Manager
50,1,8,1,3,5,3,0,3,1,0,32856,Company Invited,Small Business,Female,Super Deluxe,Divorced,AVP
41,1,16,3,4,4,2,1,4,0,2,22295,Company Invited,Small Business,Male,Basic,Married,Executive
35,1,15,3,4,5,5,0,5,1,1,23799,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
25,1,36,4,4,5,3,0,4,1,2,22585,Self Enquiry,Small Business,Male,Basic,Married,Executive
26,3,14,2,4,5,7,0,3,0,0,20326,Self Enquiry,Large Business,Male,Deluxe,Single,Manager
48,3,9,4,5,3,3,1,1,0,1,21972,Self Enquiry,Salaried,Female,Basic,Unmarried,Executive
27,1,7,3,4,4,3,0,5,0,2,25075,Company Invited,Salaried,Female,Deluxe,Married,Manager
37,3,15,3,4,3,6,0,3,1,1,23757,Company Invited,Large Business,Male,Deluxe,Married,Manager
43,1,15,2,3,3,5,0,3,0,1,17438,Company Invited,Salaried,Male,Basic,Single,Executive
43,1,9,3,4,3,3,0,2,1,1,22767,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
39,1,13,4,6,3,2,1,1,0,3,24007,Company Invited,Small Business,Female,Deluxe,Married,Manager
36,1,9,4,5,3,2,1,3,1,1,23608,Company Invited,Small Business,Male,Basic,Unmarried,Executive
54,1,14,3,3,3,5,0,2,0,1,33492,Self Enquiry,Salaried,Male,Super Deluxe,Divorced,AVP
40,1,12,3,3,3,1,0,5,1,2,28237,Self Enquiry,Salaried,Fe Male,Super Deluxe,Unmarried,AVP
32,1,9,3,4,3,2,1,4,1,2,21373,Self Enquiry,Salaried,Male,Basic,Married,Executive
37,1,7,3,4,4,2,0,5,1,2,23906,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
44,1,34,3,4,5,2,0,4,0,1,29498,Company Invited,Salaried,Female,Standard,Divorced,Senior Manager
20,3,8,2,4,3,2,0,4,1,0,17044,Self Enquiry,Small Business,Female,Basic,Single,Executive
47,3,16,4,5,3,3,0,5,0,2,28297,Self Enquiry,Small Business,Male,Standard,Unmarried,Senior Manager
40,1,25,1,3,3,1,1,1,1,0,17741,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
53,1,11,2,3,3,5,0,4,1,0,34094,Self Enquiry,Salaried,Female,King,Married,VP
18,1,20,2,3,3,2,0,5,1,0,16514,Company Invited,Small Business,Female,Basic,Single,Executive
36,1,10,2,4,3,2,0,5,1,1,20810,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
46,1,13,3,4,5,6,1,3,0,1,31923,Self Enquiry,Salaried,Male,Standard,Divorced,Senior Manager
25,1,11,3,5,3,2,0,3,0,1,21840,Company Invited,Salaried,Male,Basic,Divorced,Executive
30,1,8,2,3,3,1,0,4,1,0,17564,Company Invited,Small Business,Female,Basic,Single,Executive
35,1,9,4,4,3,3,0,5,1,2,25365,Self Enquiry,Large Business,Fe Male,Deluxe,Unmarried,Manager
43,1,23,2,4,3,1,1,5,1,1,17437,Company Invited,Large Business,Male,Basic,Married,Executive
27,1,7,3,5,5,3,0,3,0,2,22633,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
51,3,33,2,3,3,2,1,5,1,1,29026,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
36,1,16,3,3,3,4,0,3,0,2,22094,Self Enquiry,Large Business,Female,Standard,Divorced,Senior Manager
22,3,14,3,4,4,3,0,5,1,2,21357,Self Enquiry,Small Business,Male,Basic,Unmarried,Executive
39,2,8,2,4,3,1,0,3,1,0,20204,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
20,3,28,3,5,4,3,1,2,0,2,20799,Self Enquiry,Salaried,Male,Basic,Single,Executive
52,1,16,4,4,3,5,0,3,1,1,20753,Self Enquiry,Salaried,Male,Basic,Married,Executive
41,1,16,3,4,3,2,0,4,0,1,32177,Company Invited,Small Business,Female,Standard,Single,Senior Manager
38,1,9,2,3,3,4,1,5,0,0,1000,Self Enquiry,Large Business,Female,Deluxe,Single,Manager
37,1,12,2,1,5,5,1,3,1,1,20974,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
19,3,16,3,4,3,3,0,5,0,2,20289,Self Enquiry,Small Business,Male,Basic,Single,Executive
40,3,11,2,4,5,6,1,5,0,1,25475,Company Invited,Salaried,Male,Standard,Divorced,Senior Manager
24,1,24,2,3,3,1,0,4,0,0,17774,Self Enquiry,Salaried,Male,Basic,Married,Executive
50,3,34,2,4,5,5,1,5,0,0,25854,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
44,1,7,3,4,3,6,0,2,1,2,24240,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
55,3,6,3,3,3,4,0,1,0,2,25239,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
19,1,15,2,3,5,2,0,3,0,1,17552,Self Enquiry,Salaried,Male,Basic,Single,Executive
32,1,6,2,3,3,2,1,4,1,1,21162,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
25,3,11,2,4,3,2,1,3,1,0,20744,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
41,1,8,3,4,3,3,1,1,0,0,21811,Company Invited,Salaried,Female,Deluxe,Unmarried,Manager
48,1,36,3,4,4,3,1,3,1,1,30527,Company Invited,Salaried,Male,Standard,Married,Senior Manager
44,1,30,2,3,3,4,1,5,0,1,18161,Company Invited,Salaried,Male,Basic,Married,Executive
26,1,6,2,3,4,2,0,5,1,1,21397,Company Invited,Salaried,Female,Deluxe,Married,Manager
35,1,6,2,4,3,7,0,2,1,1,17258,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
39,1,9,3,4,3,2,0,2,0,2,25231,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
46,1,27,3,3,4,5,0,3,1,2,23926,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
34,3,8,3,3,3,7,0,5,1,2,17231,Company Invited,Small Business,Female,Basic,Divorced,Executive
31,1,29,3,4,3,1,0,3,0,1,20582,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
36,1,34,3,5,5,3,0,4,1,2,21237,Self Enquiry,Small Business,Female,Basic,Single,Executive
60,1,10,4,5,3,5,0,3,0,2,20855,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
32,1,11,2,1,3,4,0,5,1,1,18312,Self Enquiry,Salaried,Female,Basic,Married,Executive
31,3,7,4,5,5,3,0,4,1,2,28392,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
32,1,13,3,1,4,2,0,1,0,1,17794,Company Invited,Salaried,Male,Basic,Married,Executive
36,1,8,3,3,3,5,0,5,1,0,17543,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
40,1,13,4,4,5,2,1,1,1,2,21082,Self Enquiry,Small Business,Male,Basic,Married,Executive
30,1,6,2,4,3,2,0,5,1,1,23474,Company Invited,Salaried,Male,Standard,Unmarried,Senior Manager
34,3,9,4,4,4,2,0,1,0,1,23825,Company Invited,Small Business,Fe Male,Deluxe,Unmarried,Manager
37,1,14,4,4,4,4,0,1,0,3,20691,Self Enquiry,Salaried,Male,Basic,Single,Executive
29,1,8,3,3,4,1,0,4,1,0,17703,Self Enquiry,Salaried,Male,Basic,Married,Executive
21,1,13,4,5,3,3,1,1,0,1,21604,Company Invited,Salaried,Female,Basic,Unmarried,Executive
48,3,9,3,4,4,2,0,1,0,2,23656,Company Invited,Small Business,Male,Deluxe,Married,Manager
40,1,7,4,4,3,2,0,3,1,1,20910,Self Enquiry,Small Business,Female,Basic,Married,Executive
34,1,13,3,5,3,2,1,5,1,0,21074,Company Invited,Salaried,Male,Deluxe,Single,Manager
37,1,11,3,3,3,1,0,3,0,0,21347,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
43,1,20,3,3,5,7,0,5,1,0,32159,Self Enquiry,Salaried,Male,Super Deluxe,Divorced,AVP
44,1,9,4,2,3,3,0,1,1,3,21323,Self Enquiry,Small Business,Female,Basic,Married,Executive
37,2,12,3,3,5,5,1,1,0,2,17073,Self Enquiry,Salaried,Male,Basic,Married,Executive
39,1,36,4,4,5,2,1,3,1,3,25351,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
30,1,14,3,4,3,5,1,4,1,2,22017,Self Enquiry,Large Business,Female,Basic,Married,Executive
22,1,10,4,5,3,3,0,5,1,2,21908,Self Enquiry,Small Business,Male,Basic,Unmarried,Executive
35,1,9,3,5,5,3,0,1,1,1,23059,Self Enquiry,Small Business,Female,Basic,Unmarried,Executive
31,3,16,2,3,3,3,1,1,0,0,21583,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
41,1,12,3,4,4,7,1,3,1,0,21032,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
55,1,26,4,4,5,2,1,3,0,1,24163,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
32,3,10,2,5,3,2,0,1,1,0,25400,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
